Memo ID,account_id,Date,Shortcode,Memo,Rep ID,Sentiment,Channel,Intent
757,2d6b83e6-6ce7-4785-96dd-19a74c0eb35d,2025-01-04,KYC,2025-01-04 | KYC | Rep: REP559,REP559,Neutral,Email,Account Verification
758,8baa998e-4295-4756-869b-770df05f293f,2025-02-21,CHQ BK,2025-02-21 | CHQ BK | Rep: REP505,REP505,Positive,Email,Order Cheque Book
759,1fe9d4bc-18e2-46c6-9241-92f1d6a12512,2025-01-22,LMT INC,2025-01-22 | LMT INC | Rep: REP224 | Note: Dispute form submitted; follow-up needed in 5 days.,REP224,Neutral,Chat,Increase Credit Limit
760,48460ac7-904c-4750-92ab-181d88a194f0,2024-12-05,NPS ACCT,2024-12-05 | NPS ACCT | Rep: REP705,REP705,Neutral,Email,Open New Account
761,8baa998e-4295-4756-869b-770df05f293f,2025-02-15,NRI,2025-02-15 | NRI | Rep: REP582,REP582,Negative,Chat,Foreign Services
762,f8190d5a-c206-4b20-bf2f-39acfbb85d6d,2025-03-24,BAL QRY,2025-03-24 | BAL QRY | Rep: REP375,REP375,Neutral,Voice,Balance Inquiry
763,10408cd5-26ae-4239-9e05-6efe42e2aae5,2025-02-24,CC,2025-02-24 | CC | Rep: REP432,REP432,Positive,Email,Apply Credit Card
764,0ae08baa-0270-44ea-9d96-667079aaea2a,2025-04-16,FVR CHK,2025-04-16 | FVR CHK | Rep: REP190 | Note: Collection notice acknowledged; partial payment made.,REP190,Positive,Voice,Fraud Detection
765,ccf5d64a-c743-49b8-a561-95f4b4a79b76,2024-12-25,STMT RQ,2024-12-25 | STMT RQ | Rep: REP925,REP925,Positive,Voice,Get Statement
766,b8673aa7-11ae-4850-9078-4b32c92d18e8,2025-04-14,CHQ BK,2025-04-14 | CHQ BK | Rep: REP662,REP662,Neutral,Email,Order Cheque Book
767,ce8624be-26bf-4d8d-bc8e-6ba8dc7ddf63,2025-01-30,LMT INC,2025-01-30 | LMT INC | Rep: REP872,REP872,Negative,Chat,Increase Credit Limit
768,dc4d4c8b-e0c4-4756-958e-b544b47385a3,2024-11-24,FVR CHK,2024-11-24 | FVR CHK | Rep: REP408 | Note: Offered balance transfer options; customer interested.,REP408,Positive,Voice,Fraud Detection
769,ccf5d64a-c743-49b8-a561-95f4b4a79b76,2025-04-07,CHQ BK,2025-04-07 | CHQ BK | Rep: REP305 | Note: Collection notice acknowledged; partial payment made.,REP305,Negative,Chat,Order Cheque Book
770,ce8624be-26bf-4d8d-bc8e-6ba8dc7ddf63,2025-03-09,BAL TRF,2025-03-09 | BAL TRF | Rep: REP860,REP860,Neutral,Chat,Balance Transfer Request
771,447b2c33-ad78-4482-af58-cfcf1d922222,2025-01-02,STMT RQ,"2025-01-02 | STMT RQ | Rep: REP829 | Note: Asked for statement via email, sent instantly.",REP829,Neutral,Voice,Get Statement
772,33b3f695-4685-4d11-bccd-65bd79d42c68,2025-01-03,STMT RQ,2025-01-03 | STMT RQ | Rep: REP166,REP166,Negative,Chat,Get Statement
773,1bf09578-0d01-44ec-959e-e1e53ff01af3,2024-10-26,DC,2024-10-26 | DC | Rep: REP922,REP922,Positive,Chat,Debit Card Service
774,f8190d5a-c206-4b20-bf2f-39acfbb85d6d,2025-02-07,NRI,2025-02-07 | NRI | Rep: REP307,REP307,Positive,Voice,Foreign Services
775,15da6d3d-8f92-4c54-a77d-ea4e2ce1b14d,2025-01-15,NPS ACCT,2025-01-15 | NPS ACCT | Rep: REP123,REP123,Negative,Email,Open New Account
776,41859cc2-9f52-49b6-9c34-6b7d3257de06,2025-03-22,OTP,2025-03-22 | OTP | Rep: REP996,REP996,Negative,Email,Authentication Help
777,60fdd689-f9f7-4959-a65a-78190fcf80c1,2025-01-09,ADDR UPD,2025-01-09 | ADDR UPD | Rep: REP044,REP044,Neutral,Chat,Profile Update
778,4643ab21-aebd-4ee8-a202-40426dec5225,2024-11-22,KYC,2024-11-22 | KYC | Rep: REP648,REP648,Positive,Email,Account Verification
779,f7a5ae32-c2f2-47ca-a3ef-b45845fc6b72,2024-11-28,CC,2024-11-28 | CC | Rep: REP535,REP535,Positive,Chat,Apply Credit Card
780,53432400-5bb6-45d6-976b-66d0b309666a,2024-11-13,BAL TRF,2024-11-13 | BAL TRF | Rep: REP733,REP733,Negative,Voice,Balance Transfer Request
781,225cc911-8434-49ec-b30f-7cfd9c4a33b2,2025-04-07,BAL QRY,2025-04-07 | BAL QRY | Rep: REP938,REP938,Negative,Voice,Balance Inquiry
782,e3dce91d-ea4f-4d97-9514-bdeb43dacd04,2024-11-06,ECS BLK,2024-11-06 | ECS BLK | Rep: REP790 | Note: Customer confirmed identity after 2FA.,REP790,Positive,Email,Block Auto Payment
783,f89462a3-b7a7-47a0-860d-341f8d68e2be,2025-01-06,CHQ BK,2025-01-06 | CHQ BK | Rep: REP031,REP031,Neutral,Chat,Order Cheque Book
784,b8725edb-28c7-4c65-9d0f-d2a9bbda4bb6,2025-02-11,DISP,2025-02-11 | DISP | Rep: REP722 | Note: Explained process for fee waiver eligibility.,REP722,Negative,Chat,Dispute Transaction
785,b5d99b36-3595-4a88-91ba-4553c2d3ed9f,2025-03-20,BAL TRF,2025-03-20 | BAL TRF | Rep: REP732 | Note: Customer confirmed identity after 2FA.,REP732,Neutral,Chat,Balance Transfer Request
786,d7fe11dc-048f-49b8-b1bc-dcbdbb9a7984,2025-04-06,PIN RST,2025-04-06 | PIN RST | Rep: REP338,REP338,Negative,Chat,Reset PIN
787,bf954c81-7139-4f99-9385-aab171dbf23d,2025-03-01,COLL,2025-03-01 | COLL | Rep: REP105 | Note: Requested urgent update to mailing address.,REP105,Positive,Chat,Collections Call
788,52014828-a05b-4c5c-ad00-9b7483e22d75,2025-02-28,DC,2025-02-28 | DC | Rep: REP443 | Note: Customer confirmed identity after 2FA.,REP443,Positive,Chat,Debit Card Service
789,da5ed01c-177e-4a00-b987-efa43826fcba,2025-01-20,BAL QRY,2025-01-20 | BAL QRY | Rep: REP347,REP347,Negative,Voice,Balance Inquiry
790,f8035d6f-dc44-472f-aa65-0b94655e9cd6,2024-11-16,LMT INC,2024-11-16 | LMT INC | Rep: REP096 | Note: Explained process for fee waiver eligibility.,REP096,Positive,Voice,Increase Credit Limit
791,c78b79e7-7e1a-4f7f-aaee-a7facfdfa03c,2024-12-16,PND DOC,2024-12-16 | PND DOC | Rep: REP743 | Note: Advised to visit branch with original documents.,REP743,Neutral,Email,Document Follow-up
792,bf3dabb4-534e-439c-8e50-da466bd22af9,2025-01-25,TXN,2025-01-25 | TXN | Rep: REP767 | Note: Collection notice acknowledged; partial payment made.,REP767,Negative,Voice,Transaction Issue
793,1fe9d4bc-18e2-46c6-9241-92f1d6a12512,2025-01-24,KYC,2025-01-24 | KYC | Rep: REP732 | Note: Fraud alert placed on the account.,REP732,Negative,Voice,Account Verification
794,4643ab21-aebd-4ee8-a202-40426dec5225,2025-02-16,NRI,2025-02-16 | NRI | Rep: REP834 | Note: Customer complained about unrecognized transaction.,REP834,Neutral,Voice,Foreign Services
795,73d8b86a-d1dc-425c-b98e-7712bc5351ee,2025-01-17,BAL TRF,2025-01-17 | BAL TRF | Rep: REP579,REP579,Positive,Voice,Balance Transfer Request
796,06698fa8-120a-4e1b-8d05-3de76b397d97,2025-04-18,CC,2025-04-18 | CC | Rep: REP173 | Note: Card declined during purchase—issue escalated.,REP173,Positive,Email,Apply Credit Card
797,0f301ab3-6241-4c1a-83c1-90cfbc891002,2024-10-20,BAL TRF,2024-10-20 | BAL TRF | Rep: REP787 | Note: Explained process for fee waiver eligibility.,REP787,Neutral,Voice,Balance Transfer Request
798,990c2a8e-9b41-4b33-ac89-d3cfe4b7bb93,2025-03-15,OTP,2025-03-15 | OTP | Rep: REP544 | Note: Offered balance transfer options; customer interested.,REP544,Neutral,Email,Authentication Help
799,b5d99b36-3595-4a88-91ba-4553c2d3ed9f,2025-02-24,PIN RST,2025-02-24 | PIN RST | Rep: REP983 | Note: Offered balance transfer options; customer interested.,REP983,Negative,Chat,Reset PIN
800,2d6b83e6-6ce7-4785-96dd-19a74c0eb35d,2024-12-09,PIN RST,2024-12-09 | PIN RST | Rep: REP108 | Note: Explained process for fee waiver eligibility.,REP108,Neutral,Voice,Reset PIN
801,823a02da-ed52-488a-ad1b-147536f95891,2025-04-05,PND DOC,2025-04-05 | PND DOC | Rep: REP791,REP791,Positive,Chat,Document Follow-up
802,06d305e4-2a06-42f7-8e38-125c143d97ef,2024-12-17,CC,2024-12-17 | CC | Rep: REP644,REP644,Positive,Email,Apply Credit Card
803,46023047-12c0-4e1d-b056-7a29178097ee,2024-11-08,CHQ BK,2024-11-08 | CHQ BK | Rep: REP406,REP406,Neutral,Email,Order Cheque Book
804,8baa998e-4295-4756-869b-770df05f293f,2024-10-31,CHQ BK,2024-10-31 | CHQ BK | Rep: REP868,REP868,Neutral,Email,Order Cheque Book
805,36bd642d-6ae0-48aa-970f-6d1ce4c68704,2024-12-26,DC,2024-12-26 | DC | Rep: REP160 | Note: Customer complained about unrecognized transaction.,REP160,Positive,Chat,Debit Card Service
806,8c141c43-a3e3-441a-a4ef-22356da489cc,2025-04-17,ECS BLK,2025-04-17 | ECS BLK | Rep: REP080,REP080,Neutral,Chat,Block Auto Payment
807,41859cc2-9f52-49b6-9c34-6b7d3257de06,2025-04-09,KYC,2025-04-09 | KYC | Rep: REP502,REP502,Negative,Email,Account Verification
808,5282a13a-908f-4fe8-b799-d702be60d2f7,2025-01-16,ADDR UPD,"2025-01-16 | ADDR UPD | Rep: REP653 | Note: Asked for statement via email, sent instantly.",REP653,Positive,Email,Profile Update
809,06aa8efe-c4fa-4689-9f97-e1fe24151b18,2024-11-02,CHQ BK,2024-11-02 | CHQ BK | Rep: REP943,REP943,Neutral,Voice,Order Cheque Book
810,53432400-5bb6-45d6-976b-66d0b309666a,2025-04-11,TXN,2025-04-11 | TXN | Rep: REP534,REP534,Positive,Voice,Transaction Issue
811,10408cd5-26ae-4239-9e05-6efe42e2aae5,2025-02-27,KYC,2025-02-27 | KYC | Rep: REP922 | Note: Dispute form submitted; follow-up needed in 5 days.,REP922,Neutral,Chat,Account Verification
812,a205ea87-4fa9-4d62-b169-de85a7b9bc91,2025-02-09,CC,2025-02-09 | CC | Rep: REP266,REP266,Negative,Chat,Apply Credit Card
813,b5d99b36-3595-4a88-91ba-4553c2d3ed9f,2024-11-23,CC,2024-11-23 | CC | Rep: REP204 | Note: Collection notice acknowledged; partial payment made.,REP204,Neutral,Voice,Apply Credit Card
814,a5c2be23-9314-454a-a546-f96f75749afa,2025-02-15,STMT RQ,2025-02-15 | STMT RQ | Rep: REP899 | Note: Card declined during purchase—issue escalated.,REP899,Positive,Email,Get Statement
815,502fd85b-626a-4e9e-bcd2-708a1cafe1c1,2025-01-29,ADDR UPD,2025-01-29 | ADDR UPD | Rep: REP231,REP231,Negative,Chat,Profile Update
816,990c2a8e-9b41-4b33-ac89-d3cfe4b7bb93,2025-02-28,CLOSE ACCT,2025-02-28 | CLOSE ACCT | Rep: REP474,REP474,Neutral,Voice,Close Account
817,0434e68f-dcd2-4409-95ab-2e1b5b50e6e8,2025-03-15,ACCT,2025-03-15 | ACCT | Rep: REP203,REP203,Positive,Email,General Account Info
818,41859cc2-9f52-49b6-9c34-6b7d3257de06,2024-10-20,DISP,2024-10-20 | DISP | Rep: REP798,REP798,Positive,Email,Dispute Transaction
819,ce8624be-26bf-4d8d-bc8e-6ba8dc7ddf63,2024-11-20,PND DOC,2024-11-20 | PND DOC | Rep: REP443,REP443,Negative,Voice,Document Follow-up
820,ccf5d64a-c743-49b8-a561-95f4b4a79b76,2024-12-07,CLOSE ACCT,2024-12-07 | CLOSE ACCT | Rep: REP061 | Note: Offered balance transfer options; customer interested.,REP061,Negative,Chat,Close Account
821,47ef81b0-6f52-4417-b977-c0b1ceca29eb,2024-12-18,TXN,2024-12-18 | TXN | Rep: REP034 | Note: PIN reset confirmed and successful.,REP034,Neutral,Voice,Transaction Issue
822,41859cc2-9f52-49b6-9c34-6b7d3257de06,2025-03-25,DC,2025-03-25 | DC | Rep: REP871,REP871,Positive,Email,Debit Card Service
823,f7a5ae32-c2f2-47ca-a3ef-b45845fc6b72,2025-04-06,ACCT,2025-04-06 | ACCT | Rep: REP902,REP902,Positive,Email,General Account Info
824,48460ac7-904c-4750-92ab-181d88a194f0,2025-03-15,KYC,2025-03-15 | KYC | Rep: REP982,REP982,Positive,Email,Account Verification
825,06d305e4-2a06-42f7-8e38-125c143d97ef,2025-02-28,COLL,2025-02-28 | COLL | Rep: REP605 | Note: Requested urgent update to mailing address.,REP605,Positive,Chat,Collections Call
826,73d8b86a-d1dc-425c-b98e-7712bc5351ee,2025-02-11,NRI,2025-02-11 | NRI | Rep: REP782 | Note: Collection notice acknowledged; partial payment made.,REP782,Neutral,Email,Foreign Services
827,bf954c81-7139-4f99-9385-aab171dbf23d,2025-04-08,BAL TRF,2025-04-08 | BAL TRF | Rep: REP650 | Note: Offered balance transfer options; customer interested.,REP650,Positive,Voice,Balance Transfer Request
828,17a85cba-2f69-4b99-8db4-252f70b0ef33,2024-11-01,OTP,2024-11-01 | OTP | Rep: REP311,REP311,Positive,Chat,Authentication Help
829,da5ed01c-177e-4a00-b987-efa43826fcba,2025-01-17,OTP,2025-01-17 | OTP | Rep: REP881 | Note: Dispute form submitted; follow-up needed in 5 days.,REP881,Neutral,Email,Authentication Help
830,6988d2ab-0c85-4ec1-a641-e140468bce09,2025-02-20,ECS BLK,2025-02-20 | ECS BLK | Rep: REP866 | Note: Card declined during purchase—issue escalated.,REP866,Positive,Voice,Block Auto Payment
831,89647783-4c9e-45dc-8830-c647231f87cf,2025-03-03,TXN,2025-03-03 | TXN | Rep: REP007 | Note: Collection notice acknowledged; partial payment made.,REP007,Negative,Chat,Transaction Issue
832,bf4d3049-e9cc-4fbe-9fdc-ff4109ff584e,2024-12-07,PIN RST,2024-12-07 | PIN RST | Rep: REP942,REP942,Positive,Voice,Reset PIN
833,823a02da-ed52-488a-ad1b-147536f95891,2025-01-26,OTP,2025-01-26 | OTP | Rep: REP355,REP355,Neutral,Voice,Authentication Help
834,a226dc1c-bb88-40bd-9556-7af947862c29,2025-01-09,ECS BLK,2025-01-09 | ECS BLK | Rep: REP450 | Note: Requested urgent update to mailing address.,REP450,Negative,Email,Block Auto Payment
835,06aa8efe-c4fa-4689-9f97-e1fe24151b18,2024-10-31,PIN RST,2024-10-31 | PIN RST | Rep: REP229,REP229,Negative,Chat,Reset PIN
836,ccf5d64a-c743-49b8-a561-95f4b4a79b76,2024-12-14,DISP,2024-12-14 | DISP | Rep: REP673,REP673,Neutral,Voice,Dispute Transaction
837,dc1322a7-aa46-4408-a3a7-a1412d19735e,2025-04-08,PIN RST,2025-04-08 | PIN RST | Rep: REP502,REP502,Negative,Email,Reset PIN
838,a5c2be23-9314-454a-a546-f96f75749afa,2025-01-17,NRI,2025-01-17 | NRI | Rep: REP155,REP155,Negative,Voice,Foreign Services
839,e060bf64-5d7b-4fce-b318-1054dfee0b20,2025-04-02,CC,2025-04-02 | CC | Rep: REP767,REP767,Neutral,Chat,Apply Credit Card
840,5a8c24e3-6b78-4c44-9f0c-fe70174b1230,2025-03-06,STMT RQ,2025-03-06 | STMT RQ | Rep: REP378,REP378,Neutral,Email,Get Statement
841,0c067c6d-ddbd-4c91-882e-8a09196eb5ca,2025-01-05,BAL TRF,2025-01-05 | BAL TRF | Rep: REP169 | Note: PIN reset confirmed and successful.,REP169,Positive,Voice,Balance Transfer Request
842,28a8a9f6-e262-4314-8477-662ea54a5a54,2025-02-17,ECS RVS,2025-02-17 | ECS RVS | Rep: REP694,REP694,Positive,Chat,Reversal Request
843,32d5fe86-eac5-40e9-8b43-f8c963ba2f01,2024-12-16,PND DOC,2024-12-16 | PND DOC | Rep: REP989,REP989,Negative,Email,Document Follow-up
844,0434e68f-dcd2-4409-95ab-2e1b5b50e6e8,2025-03-05,KYC,2025-03-05 | KYC | Rep: REP320,REP320,Neutral,Voice,Account Verification
845,6988d2ab-0c85-4ec1-a641-e140468bce09,2025-02-10,PIN RST,2025-02-10 | PIN RST | Rep: REP534 | Note: Collection notice acknowledged; partial payment made.,REP534,Positive,Email,Reset PIN
846,9cc2c168-853f-429e-8ca8-288f39625543,2024-11-25,STMT RQ,2024-11-25 | STMT RQ | Rep: REP338,REP338,Negative,Voice,Get Statement
847,53432400-5bb6-45d6-976b-66d0b309666a,2025-02-09,ACCT,2025-02-09 | ACCT | Rep: REP465 | Note: Customer satisfied with resolution.,REP465,Neutral,Voice,General Account Info
848,1fe9d4bc-18e2-46c6-9241-92f1d6a12512,2024-12-03,CHQ BK,2024-12-03 | CHQ BK | Rep: REP703 | Note: Dispute form submitted; follow-up needed in 5 days.,REP703,Positive,Email,Order Cheque Book
849,915f65c5-471f-4429-b0ab-a614e553d45c,2025-03-28,CC,2025-03-28 | CC | Rep: REP055,REP055,Negative,Chat,Apply Credit Card
850,6988d2ab-0c85-4ec1-a641-e140468bce09,2025-01-17,BAL QRY,2025-01-17 | BAL QRY | Rep: REP249,REP249,Neutral,Email,Balance Inquiry
851,e3dce91d-ea4f-4d97-9514-bdeb43dacd04,2025-03-24,LMT INC,2025-03-24 | LMT INC | Rep: REP228,REP228,Positive,Chat,Increase Credit Limit
852,54627136-b89e-4b46-9369-d779131a1074,2025-02-14,KYC,2025-02-14 | KYC | Rep: REP056,REP056,Positive,Chat,Account Verification
853,17a85cba-2f69-4b99-8db4-252f70b0ef33,2025-01-02,PIN RST,2025-01-02 | PIN RST | Rep: REP655,REP655,Negative,Email,Reset PIN
854,14c6962b-8b83-44ef-8a1e-32a82f4ecf5c,2024-12-02,DISP,2024-12-02 | DISP | Rep: REP467,REP467,Positive,Chat,Dispute Transaction
855,20b597ca-3266-427e-a47d-79a31c1491a4,2025-01-13,PIN RST,2025-01-13 | PIN RST | Rep: REP302,REP302,Positive,Voice,Reset PIN
856,a226dc1c-bb88-40bd-9556-7af947862c29,2024-12-26,ACCT,2024-12-26 | ACCT | Rep: REP089,REP089,Positive,Voice,General Account Info
857,b7206ec9-9b0f-4849-8981-243e2f04b06e,2025-01-10,ADDR UPD,2025-01-10 | ADDR UPD | Rep: REP580 | Note: Explained process for fee waiver eligibility.,REP580,Neutral,Email,Profile Update
858,14c6962b-8b83-44ef-8a1e-32a82f4ecf5c,2025-02-04,NRI,2025-02-04 | NRI | Rep: REP980 | Note: Requested urgent update to mailing address.,REP980,Positive,Email,Foreign Services
859,5282a13a-908f-4fe8-b799-d702be60d2f7,2025-01-06,COLL,2025-01-06 | COLL | Rep: REP121,REP121,Positive,Voice,Collections Call
860,804fa060-07c7-4ece-9a95-433dbf9c8575,2025-02-24,ECS RVS,2025-02-24 | ECS RVS | Rep: REP115,REP115,Neutral,Voice,Reversal Request
861,447b2c33-ad78-4482-af58-cfcf1d922222,2025-01-25,NPS ACCT,2025-01-25 | NPS ACCT | Rep: REP190,REP190,Neutral,Email,Open New Account
862,b5d99b36-3595-4a88-91ba-4553c2d3ed9f,2024-12-25,ADDR UPD,2024-12-25 | ADDR UPD | Rep: REP689,REP689,Negative,Voice,Profile Update
863,823a02da-ed52-488a-ad1b-147536f95891,2025-02-15,DC,2025-02-15 | DC | Rep: REP613,REP613,Negative,Voice,Debit Card Service
864,a226dc1c-bb88-40bd-9556-7af947862c29,2025-04-05,LMT INC,2025-04-05 | LMT INC | Rep: REP849,REP849,Positive,Email,Increase Credit Limit
865,89647783-4c9e-45dc-8830-c647231f87cf,2024-12-19,ECS RVS,2024-12-19 | ECS RVS | Rep: REP385 | Note: Customer complained about unrecognized transaction.,REP385,Neutral,Chat,Reversal Request
866,dc4d4c8b-e0c4-4756-958e-b544b47385a3,2025-02-04,TXN,2025-02-04 | TXN | Rep: REP954 | Note: Customer complained about unrecognized transaction.,REP954,Negative,Voice,Transaction Issue
867,bf4d3049-e9cc-4fbe-9fdc-ff4109ff584e,2024-11-21,PIN RST,2024-11-21 | PIN RST | Rep: REP011,REP011,Negative,Voice,Reset PIN
868,a5c2be23-9314-454a-a546-f96f75749afa,2024-12-09,CC,2024-12-09 | CC | Rep: REP249,REP249,Negative,Email,Apply Credit Card
869,804fa060-07c7-4ece-9a95-433dbf9c8575,2025-03-18,ECS BLK,2025-03-18 | ECS BLK | Rep: REP772,REP772,Positive,Chat,Block Auto Payment
870,8d40f1f4-e8f8-4c51-bae9-54db78afb62d,2024-10-29,FEE WVR,2024-10-29 | FEE WVR | Rep: REP465,REP465,Positive,Email,Fee Waiver Request
871,06698fa8-120a-4e1b-8d05-3de76b397d97,2025-03-30,ACCT,2025-03-30 | ACCT | Rep: REP484 | Note: No further action required; issue resolved.,REP484,Neutral,Chat,General Account Info
872,29a6d7e9-89b9-42e8-8e97-0adecdcf52a5,2024-11-07,NPS ACCT,2024-11-07 | NPS ACCT | Rep: REP414,REP414,Negative,Voice,Open New Account
873,b7206ec9-9b0f-4849-8981-243e2f04b06e,2024-10-23,CC,2024-10-23 | CC | Rep: REP844,REP844,Positive,Chat,Apply Credit Card
874,5f9c04ee-03d3-44a5-b221-ad85fe6269be,2025-04-08,TXN,2025-04-08 | TXN | Rep: REP350 | Note: Requested urgent update to mailing address.,REP350,Positive,Voice,Transaction Issue
875,173392a5-0c8b-4b88-800e-b50d5edff8d1,2024-12-14,DC,2024-12-14 | DC | Rep: REP499,REP499,Negative,Chat,Debit Card Service
876,06aa8efe-c4fa-4689-9f97-e1fe24151b18,2024-11-18,CLOSE ACCT,2024-11-18 | CLOSE ACCT | Rep: REP240 | Note: Collection notice acknowledged; partial payment made.,REP240,Positive,Voice,Close Account
877,f7a5ae32-c2f2-47ca-a3ef-b45845fc6b72,2025-02-23,OTP,2025-02-23 | OTP | Rep: REP040,REP040,Positive,Chat,Authentication Help
878,0f301ab3-6241-4c1a-83c1-90cfbc891002,2024-12-23,PND DOC,2024-12-23 | PND DOC | Rep: REP138,REP138,Negative,Voice,Document Follow-up
879,4e43c73d-82d1-485b-a5b0-80cf6932918e,2024-10-24,TXN,2024-10-24 | TXN | Rep: REP384 | Note: Offered balance transfer options; customer interested.,REP384,Neutral,Voice,Transaction Issue
880,ccf5d64a-c743-49b8-a561-95f4b4a79b76,2025-01-22,OTP,2025-01-22 | OTP | Rep: REP107,REP107,Neutral,Voice,Authentication Help
881,a7e21628-b261-4068-8b36-1dd18a10f5ae,2025-04-14,BAL TRF,2025-04-14 | BAL TRF | Rep: REP702 | Note: Card declined during purchase—issue escalated.,REP702,Neutral,Chat,Balance Transfer Request
882,e3dce91d-ea4f-4d97-9514-bdeb43dacd04,2025-03-09,FVR CHK,2025-03-09 | FVR CHK | Rep: REP755,REP755,Negative,Email,Fraud Detection
883,f89462a3-b7a7-47a0-860d-341f8d68e2be,2025-02-23,FVR CHK,2025-02-23 | FVR CHK | Rep: REP591 | Note: Dispute form submitted; follow-up needed in 5 days.,REP591,Negative,Voice,Fraud Detection
884,10408cd5-26ae-4239-9e05-6efe42e2aae5,2025-02-21,BAL TRF,"2025-02-21 | BAL TRF | Rep: REP532 | Note: Asked for statement via email, sent instantly.",REP532,Positive,Voice,Balance Transfer Request
885,52014828-a05b-4c5c-ad00-9b7483e22d75,2024-10-22,ECS RVS,2024-10-22 | ECS RVS | Rep: REP376 | Note: Customer satisfied with resolution.,REP376,Neutral,Email,Reversal Request
886,73d8b86a-d1dc-425c-b98e-7712bc5351ee,2025-02-02,PIN RST,2025-02-02 | PIN RST | Rep: REP346,REP346,Negative,Voice,Reset PIN
887,9d943d74-8a6a-46a5-bba8-8220111a003e,2024-12-30,ECS RVS,2024-12-30 | ECS RVS | Rep: REP669,REP669,Positive,Chat,Reversal Request
888,47ef81b0-6f52-4417-b977-c0b1ceca29eb,2025-01-16,DISP,2025-01-16 | DISP | Rep: REP992,REP992,Positive,Voice,Dispute Transaction
889,5282a13a-908f-4fe8-b799-d702be60d2f7,2024-11-20,BAL TRF,"2024-11-20 | BAL TRF | Rep: REP443 | Note: Asked for statement via email, sent instantly.",REP443,Negative,Chat,Balance Transfer Request
890,dc1322a7-aa46-4408-a3a7-a1412d19735e,2025-01-14,TXN,2025-01-14 | TXN | Rep: REP079,REP079,Neutral,Email,Transaction Issue
891,29a6d7e9-89b9-42e8-8e97-0adecdcf52a5,2024-11-14,OTP,2024-11-14 | OTP | Rep: REP262,REP262,Negative,Voice,Authentication Help
892,804fa060-07c7-4ece-9a95-433dbf9c8575,2025-04-05,CLOSE ACCT,2025-04-05 | CLOSE ACCT | Rep: REP872 | Note: Customer confirmed identity after 2FA.,REP872,Neutral,Email,Close Account
893,e3dce91d-ea4f-4d97-9514-bdeb43dacd04,2024-11-23,CC,2024-11-23 | CC | Rep: REP034,REP034,Positive,Chat,Apply Credit Card
894,06d305e4-2a06-42f7-8e38-125c143d97ef,2025-01-09,NPS ACCT,2025-01-09 | NPS ACCT | Rep: REP374,REP374,Positive,Email,Open New Account
895,06aa8efe-c4fa-4689-9f97-e1fe24151b18,2025-01-16,NRI,2025-01-16 | NRI | Rep: REP202 | Note: Requested urgent update to mailing address.,REP202,Neutral,Chat,Foreign Services
896,8c141c43-a3e3-441a-a4ef-22356da489cc,2025-01-06,CC,2025-01-06 | CC | Rep: REP417 | Note: Dispute form submitted; follow-up needed in 5 days.,REP417,Negative,Email,Apply Credit Card
897,da5ed01c-177e-4a00-b987-efa43826fcba,2024-11-27,OTP,2024-11-27 | OTP | Rep: REP146,REP146,Positive,Email,Authentication Help
898,173392a5-0c8b-4b88-800e-b50d5edff8d1,2025-01-22,NPS ACCT,2025-01-22 | NPS ACCT | Rep: REP104,REP104,Negative,Chat,Open New Account
899,840e6707-e8c3-4b4a-8af2-b0b7b29a93b5,2025-02-04,BAL QRY,2025-02-04 | BAL QRY | Rep: REP345,REP345,Neutral,Chat,Balance Inquiry
900,89647783-4c9e-45dc-8830-c647231f87cf,2024-12-10,LMT INC,2024-12-10 | LMT INC | Rep: REP330,REP330,Positive,Email,Increase Credit Limit
901,b7206ec9-9b0f-4849-8981-243e2f04b06e,2025-02-25,ACCT,"2025-02-25 | ACCT | Rep: REP232 | Note: Asked for statement via email, sent instantly.",REP232,Negative,Voice,General Account Info
902,0842f9fc-3fa9-4ec9-8251-82210e4a9d52,2024-11-09,ECS BLK,2024-11-09 | ECS BLK | Rep: REP706 | Note: Explained process for fee waiver eligibility.,REP706,Neutral,Voice,Block Auto Payment
903,91aae7c3-2bcf-4b9b-b239-0dd0de5f6e6f,2025-01-31,FEE WVR,2025-01-31 | FEE WVR | Rep: REP784 | Note: Offered balance transfer options; customer interested.,REP784,Negative,Email,Fee Waiver Request
904,b0b7373d-3ad0-4420-9854-84cb343e8a10,2025-01-23,FVR CHK,2025-01-23 | FVR CHK | Rep: REP021,REP021,Negative,Voice,Fraud Detection
905,41859cc2-9f52-49b6-9c34-6b7d3257de06,2024-10-22,TXN,2024-10-22 | TXN | Rep: REP246,REP246,Positive,Voice,Transaction Issue
906,804fa060-07c7-4ece-9a95-433dbf9c8575,2025-02-22,FVR CHK,2025-02-22 | FVR CHK | Rep: REP683 | Note: Requested urgent update to mailing address.,REP683,Negative,Chat,Fraud Detection
907,e3dce91d-ea4f-4d97-9514-bdeb43dacd04,2025-02-14,BAL TRF,2025-02-14 | BAL TRF | Rep: REP350,REP350,Positive,Voice,Balance Transfer Request
908,20b597ca-3266-427e-a47d-79a31c1491a4,2024-11-11,BAL TRF,2024-11-11 | BAL TRF | Rep: REP981,REP981,Positive,Chat,Balance Transfer Request
909,5f9c04ee-03d3-44a5-b221-ad85fe6269be,2024-11-30,OTP,2024-11-30 | OTP | Rep: REP748 | Note: No further action required; issue resolved.,REP748,Positive,Email,Authentication Help
